State,City,City_Count
WA,Burien,12
OK,Lawton,12
ID,Bonners Ferry,12
PA,Matamoras,12
NC,Marshville,12
IA,Mount Vernon,12
VA,Swoope,12
AZ,Pima,12
FL,Ponce De Leon,12
OR,Halfway,12
MO,Scott City,12
UT,Kingston,12
WI,Warrens,12
NJ,Wildwood,12
CT,Hampton,12
State,City,City_Count
AZ,Nogales,11
PA,Bechtelsville,11
WI,Neillsville,11
VA,Covesville,11
OK,Blanchard,11
NE,Union,11
CA,Springville,11
WA,Sumas,11
VT,Windsor,11
CA,East Tehama,11
MN,Hill City,11
CA,Yorkville,11
IL,Salem,11
NC,Weldon,11
MS,Toomsuba,11
MN,Verndale,11
NY,Valley Cottage,11
OR,Ironside,11
NE,Beaver Crossing,11
TN,Niota,11
ID,Downey,11
ME,Woolwich,11
UT,Aneth,11
VA,Cascade,11
DE,Laurel,11
WA,Colfax,11
MN,Zumbro Falls,11
WI,Bloomer,11
IN,Economy,11
FL,North Lauderdale,11
NJ,Succasunna,11
NY,Claverack,11
TX,Fredericksburg,11
GA,Barney,11
WI,Ellsworth,11
SC,Modoc,11
CA,Cathedral City,11
GA,Gordon,11
MN,Clara City,11
IN,Walkerton,11
MN,Butterfield,11
IN,Greentown,11
TX,Taylor,11
IL,Marseilles,11
KY,London,11
MI,Essexville,11
PA,Braddock,11
MI,Kimball,11
MA,Hubbardston,11
NC,Whiteville,11
IL,Cary,11
PA,Mc Veytown,11
OR,Lakeside,11
IA,Marne,11
IA,Clinton,11
OH,Marietta,11
CA,Emerald Hills,11
OK,Nichols Hills,11
NC,Warsaw,11
OH,Worthington,11
WI,Merrill,11
CT,Norfolk,11
GA,Twin City,11
PA,Monaca,11
WV,Kenna,11
CA,Monte Sereno,11
GA,Cusseta,11
CA,Rumsey,11
NM,Hobbs,11
MI,Freeland,11
VA,Capron,11
MN,Maple Plain,11
CA,Rancho Murieta,11
NJ,Closter,11
NM,Corona,11
NY,Ulster Park,11
FL,Melrose,11
PA,Central City,11
PA,Lilly,11
IL,Pontiac,11
VA,Champlain,11
OH,Grand Rapids,11
NY,Westerlo,11
NY,Round Lake,11
IN,Mitchell,11
MN,Fergus Falls,11
WA,Chimacum,11
WA,Raymond,11
AL,Danville,11
NJ,Wrightstown,11
TN,La Follette,11
PA,Womelsdorf,11
MI,Rochester Hills,11
LA,Haughton,11
OH,Defiance,11
IA,Onawa,11
ID,Declo,11
OH,Liberty Township,11
NH,Chesterfield,11
NY,Alden,11
AZ,Amado,11
WI,De Soto,11
IN,Shoals,11
NY,Ellenville,11
RI,Exeter,11
FL,Champions Gate,11
NJ,Cedar Grove,11
MA,Spencer,11
TX,Beasley,11
OH,North Lima,11
TX,Texarkana,11
MA,West Newbury,11
ID,Harrison,11
ME,Trenton,11
WY,Gillette,11
MN,Arlington,11
NY,Oyster Bay,11
NJ,Milford,11
WA,Morton,11
MS,Perkinston,11
OH,Oakwood,11
NJ,Lincroft,11
CO,Hartsel,11
IN,Shipshewana,11
NY,Worcester,11
UT,Summit,11
MA,North Easton,11
OH,South Charleston,11
AL,Orange Beach,11
OH,Marshallville,11
MA,Mendon,11
NJ,Atlantic Highlands,11
WA,Airway Heights,11
OH,Belmont,11
OR,Fort Klamath,11
PA,Garnet Valley,11
IA,Lawton,11
NY,Locust Valley,11
IN,Brookville,11
CO,Kit Carson,11
OH,Quaker City,11
IA,Iowa Falls,11
OR,North Plains,11
NE,Kimball,11
OH,Norwich,11
PA,Chicora,11
WV,White Sulphur Springs,11
MI,Clare,11
CA,Stanton,11
NJ,Westwood,11
TX,Wylie,11
NC,Scotland Neck,11
GA,Wrens,11
MN,Audubon,11
NH,West Chesterfield,11
OH,North Bend,11
OR,Cannon Beach,11
UT,Highland,11
IA,Brandon,11
MD,Fairplay,11
NY,Sprakers,11
NH,Andover,11
TX,Aubrey,11
NE,York,11
NH,Hampton Falls,11
GA,Sandersville,11
MN,Howard Lake,11
PA,West Alexander,11
PA,Long Pond,11
WI,Larsen,11
MD,Church Hill,11
VA,Nokesville,11
ME,Winthrop,11
MD,Hebron,11
OH,Thompson,11
FL,Palm Springs,11
AZ,Stanfield,11
CA,Planada,11
PA,Shoemakersville,11
MI,Farwell,11
OH,Mc Arthur,11
PA,Yoe,11
NJ,Branchburg,11
MA,Mattapoisett,11
CA,Montara,11
NY,Medina,11
MD,Parsonsburg,11
IN,Mccordsville,11
VA,Stanleytown,11
CO,Mc Clave,11
ID,Athol,11
MO,Cameron,11
OR,Brightwood,11
OK,Beggs,11
IL,Altamont,11
CA,Fiddletown,11
TX,Crowley,11
OH,Ohio City,11
AR,Ozark,11
MI,Greenville,11
MI,Shepherd,11
NY,Deposit,11
TX,Lindale,11
FL,Grand Island,11
AR,Arkadelphia,11
AL,Eldridge,11
MI,Hartland,11
IN,Attica,11
MA,Cotuit,11
NJ,Plainsboro,11
NH,Troy,11
IN,Rushville,11
VA,Paris,11
WI,Clintonville,11
CA,Ferndale,11
OR,Plush,11
NH,Bristol,11
OH,Montville,11
WY,Jackson,11
MA,East Wareham,11
CA,Tecate,11
VT,Williston,11
PA,Taylor,11
MI,Kent City,11
MN,Fountain,11
IL,Auburn,11
IL,Broadview,11
IA,Lamoni,11
PA,Parkesburg,11
NH,Stoddard,11
KY,Catlettsburg,11
AR,Warren,11
UT,Hooper,11
WA,Lake Forest Park,11
MO,Kingdom City,11
AL,Headland,11
OH,Huntsville,11
MD,Bishopville,11
VA,Manakin Sabot,11
VA,Mc Gaheysville,11
MN,Battle Lake,11
AL,Lanett,11
MN,Edina,11
CA,Trinity Center,11
PA,Oley,11
NM,Caballo,11
IN,Lynnville,11
NY,Cambridge,11
NH,Danbury,11
NJ,Cream Ridge,11
OR,Dayville,11
WI,Wautoma,11
NJ,Clarksboro,11
CT,Amston,11
CA,Borrego Springs,11
IA,Indianola,11
State,City,City_Count
VA,Montvale,10
AR,Carlisle,10
MN,Blomkest,10
KY,Owingsville,10
WA,Ariel,10
TX,Madisonville,10
TX,San Benito,10
WV,Cairo,10
TX,Gainesville,10
MI,Cadillac,10
MA,Medfield,10
FL,Mc Alpin,10
OH,West Alexandria,10
MN,Foreston,10
OH,South Vienna,10
OR,Kimberly,10
TX,Shepherd,10
IL,Crestwood,10
MI,Concord,10
TX,Montgomery,10
IA,Brayton,10
AL,Killen,10
MI,Inkster,10
MD,Mount Rainier,10
IA,Blairsburg,10
OK,Okmulgee,10
ID,Ririe,10
IN,Spencer,10
OK,Newcastle,10
AL,New Brockton,10
AL,Reform,10
NC,Rockwell,10
MN,Magnolia,10
PA,Brockway,10
NY,Avon,10
WI,Waupun,10
IA,Pella,10
AL,Quinton,10
KY,Henderson,10
CO,Delta,10
OR,Cascadia,10
TX,McAllen,10
IN,Churubusco,10
NM,Bosque Farms,10
GA,Attapulgus,10
FL,Branford,10
MA,Dover,10
IL,Brookfield,10
AL,Carbon Hill,10
IL,Harwood Heights,10
NE,North Platte,10
OH,Williamsfield,10
VA,Meherrin,10
GA,Molena,10
ID,Payette,10
MS,Fulton,10
MN,Danube,10
WI,Oconto,10
PA,Albion,10
NY,East Amherst,10
OH,Gibsonburg,10
VA,Nathalie,10
NC,Franklin,10
IL,Richton Park,10
PA,Indianola,10
CA,Essex,10
AL,Dadeville,10
AL,Coden,10
TX,De Kalb,10
MA,Marion,10
FL,Cortez,10
MO,Portageville,10
NC,Supply,10
IN,Reelsville,10
CO,Deer Trail,10
WI,Mount Pleasant,10
IA,Maxwell,10
CO,Del Norte,10
IA,Mingo,10
PA,Roaring Spring,10
NY,Mannsville,10
OH,Sycamore,10
WI,Walworth,10
VA,Goode,10
FL,Florida City,10
CT,Killingworth,10
GA,Culloden,10
UT,Enterprise,10
MT,Livingston,10
MA,Teaticket,10
MN,Kelliher,10
OR,Murphy,10
FL,Laurel Hill,10
OK,Braman,10
SC,Port Royal,10
WI,Reedsburg,10
CA,North Antelope Valley,10
IN,Rockville,10
UT,Hill AFB,10
CA,Cypress,10
NC,Halifax,10
VA,Dunnsville,10
AL,Stanton,10
NJ,Gibbsboro,10
VA,Melfa,10
TX,New Boston,10
ME,Farmingdale,10
PA,Darlington,10
MA,Becket,10
GA,Cochran,10
SC,Luray,10
WI,Van Dyne,10
NY,Port Crane,10
WY,Wheatland,10
GA,Warm Springs,10
OK,Okemah,10
CA,Orcutt,10
WI,Monroe,10
WA,Lyle,10
TN,Jellico,10
NJ,Beachwood,10
MD,Little Orleans,10
IL,Quincy,10
NY,Forestport,10
NY,Phoenix,10
WV,Cabin Creek,10
MN,Clarkfield,10
AL,Russellville,10
IA,La Porte City,10
CO,Gill,10
AZ,Page,10
WI,Monticello,10
CT,Sherman,10
GA,Arabi,10
MD,Ashton,10
IN,Warsaw,10
WV,Lost Creek,10
AZ,Mount Lemmon,10
MO,Sainte Genevieve,10
OH,Pleasant Plain,10
FL,North Palm Beach,10
CA,Crescent Mills,10
IA,Bloomfield,10
MN,Dennison,10
CO,Loma,10
PA,Troy,10
PA,Brodheadsville,10
MT,Clinton,10
CT,Chaplin,10
OH,Lucasville,10
IN,Sheridan,10
IL,Coal City,10
IN,Elwood,10
OH,Mcconnelsville,10
GA,Lumpkin,10
OH,Prospect,10
ME,Windham,10
VA,Elkwood,10
NH,Greenfield,10
CA,Chilcoot,10
IN,Jasper,10
TN,Rocky Top,10
MN,Marine On Saint Croix,10
MN,Welcome,10
ME,Fairfield,10
GA,Jesup,10
CA,Windsor Hills,10
MI,Mancelona,10
OH,New Vienna,10
MA,New Salem,10
IL,Greenville,10
NY,Glen Cove,10
OH,Cygnet,10
WV,Newton,10
MN,Swan River,10
OH,Huron,10
OH,West Farmington,10
PA,Carmichaels,10
LA,Roanoke,10
WI,Whitehall,10
CA,McCloud,10
CO,Campo,10
FL,Citrus Springs,10
WI,Oneida,10
AL,Berry,10
TN,Andersonville,10
MD,Baldwin,10
IA,Webster City,10
WI,Wrightstown,10
IN,Elberfeld,10
NY,Sound Beach,10
NV,Virginia City,10
CT,Washington,10
PA,Muncy Valley,10
NJ,Neshanic Station,10
GA,Sycamore,10
WI,Cross Plains,10
IL,Martinsville,10
WI,Marinette,10
KY,Campbellsburg,10
NM,Bernalillo,10
FL,Miami Springs,10
OK,Thackerville,10
MS,Newton,10
MI,Shelbyville,10
NJ,Allendale,10
MD,Spencerville,10
WA,Valleyford,10
NY,Preble,10
FL,Duette,10
NY,Stone Ridge,10
FL,Riviera Beach,10
NC,Franklinton,10
IL,Crete,10
PA,Mifflinburg,10
FL,Ona,10
LA,Saint James,10
AL,West Blocton,10
MN,Andover,10
IL,Norridge,10
MN,Waubun,10
CA,Princeton,10
MN,Wright,10
NM,Magdalena,10
VA,Dolphin,10
WV,Beaver,10
ME,Topsham,10
OH,Pleasantville,10
TX,The Hills,10
FL,Westville,10
MA,West Brookfield,10
OK,Wellston,10
CA,Pinecrest,10
IA,Springville,10
CA,Los Altos Hills,10
NM,Raton,10
NY,Ticonderoga,10
NY,Sunnyside,10
AL,Billingsley,10
PA,Graysville,10
MI,Big Rapids,10
AR,Biscoe,10
SC,Elliott,10
NY,Corinth,10
TX,Marion,10
MA,Bernardston,10
MN,Annandale,10
OH,Washington Court House,10
IA,Fort Dodge,10
PA,Morris,10
OR,Manning,10
NY,Walton,10
NH,Ossipee,10
OK,Mannford,10
UT,Rush Valley,10
OR,Cove,10
PA,Fallentimber,10
MN,Carver,10
CA,Coachella,10
IN,Mount Vernon,10
IL,Marquette Heights,10
IN,Fort Branch,10
OH,Mantua,10
MA,Marblehead,10
TN,Whitwell,10
VA,Glade Hill,10
WA,Loon Lake,10
AL,Pittsview,10
MI,Haslett,10
WA,Freeland,10
IN,Greencastle,10
MN,Granada,10
NM,San Jon,10
PA,Rural Valley,10
NY,Barker,10
TX,Schulenburg,10
CA,Westport,10
CO,Keenesburg,10
MI,Saranac,10
GA,Woodbury,10
NC,Laurinburg,10
MN,Roseau,10
NC,Denver,10
CA,Keyes,10
NC,Grimesland,10
NC,Ahoskie,10
VA,Hardy,10
GA,Fort Benning,10
AZ,Jerome,10
NJ,Augusta,10
VA,Damascus,10
GA,Ludowici,10
NH,Amherst,10
OH,Lodi,10
FL,Chuluota,10
IN,Lowell,10
PA,Newtown,10
MI,Kalkaska,10
AR,Hazen,10
KY,Upton,10
FL,Ponte Vedra,10
AR,Conway,10
WI,Sharon,10
CO,Fort Garland,10
IL,Mattoon,10
AR,Winslow,10
WI,Greenleaf,10
NC,Hamlet,10
OH,Lore City,10
DE,Magnolia,10
WA,Mossyrock,10
IN,Pierceton,10
LA,Egan,10
PA,Hanover Township,10
NY,Elmira,10
VA,Huddleston,10
MN,Cottonwood,10
TX,Kemah,10
MA,Pittsfield,10
NY,Bolton Landing,10
MN,Altura,10
NC,Mount Olive,10
IN,Dyer,10
IA,Nevada,10
VA,Blue Ridge,10
MN,Pequot Lakes,10
NC,Pilot Mountain,10
WV,Eskdale,10
OH,Bryan,10
IN,Westville,10
TX,Waelder,10
CO,Wolcott,10
MT,Wolf Creek,10
MD,Phoenix,10
PA,Portage,10
MD,Barclay,10
AL,Leighton,10
State,City,City_Count
VA,Spring Grove,9
AZ,Saint Johns,9
WI,Lomira,9
MO,Jackson,9
PA,Linfield,9
NE,Auburn,9
MA,Agawam,9
TX,Balmorhea,9
VT,Rutland,9
VA,Thaxton,9
MD,Goldsboro,9
NC,Wallace,9
TN,Bethpage,9
LA,Cheneyville,9
PA,East Pittsburgh,9
VA,Randolph,9
TX,Los Fresnos,9
GA,Blakely,9
OH,Norwalk,9
TN,Lexington,9
MI,Ithaca,9
LA,Ruston,9
MO,Cape Girardeau,9
MA,Truro,9
PA,Marysville,9
AL,Ariton,9
NJ,Little Egg Harbor Twp,9
OK,Cleveland,9
MI,Franklin,9
IN,East Chicago,9
MI,Newaygo,9
MT,Cascade,9
OH,North Royalton,9
OH,Convoy,9
TX,Merkel,9
MN,Cook,9
CA,Columbia,9
OH,Obetz,9
OR,Brownsville,9
TN,Livingston,9
GA,Brooks,9
LA,Madisonville,9
WA,Pasco,9
MS,Grenada,9
UT,Greenwich,9
NC,Washington,9
PA,Tioga,9
OR,Sprague River,9
MD,Earleville,9
AL,Talladega,9
MA,Rehoboth,9
PA,Nanty Glo,9
NY,Mendon,9
MN,Mahnomen,9
WI,Cornell,9
MA,Pocasset,9
PA,Hollidaysburg,9
PA,Hallam,9
PA,Avondale,9
GA,Hartwell,9
PA,South Park,9
NH,Lempster,9
PA,Cogan Station,9
PA,Mount Pleasant Mills,9
IL,Round Lake Heights,9
AZ,Rio Rico,9
CT,Quaker Hill,9
CT,Windham,9
MT,Helena,9
NC,Purlear,9
IL,Poplar Grove,9
WA,Darrington,9
AR,Proctor,9
NY,Valley Falls,9
WA,Bingen,9
IL,Crest Hill,9
IN,Ferdinand,9
MI,Goodells,9
MI,Fife Lake,9
CA,Loyalton,9
IL,Hopedale,9
OH,Shelby,9
TN,Westport,9
CT,North Grosvenordale,9
PA,Kersey,9
DE,Bridgeville,9
OH,Elmore,9
VA,West Augusta,9
WI,Mayville,9
IL,Greenup,9
GA,Baconton,9
CO,Lake George,9
IL,Montrose,9
MS,Summit,9
IA,Shenandoah,9
NY,Lee Center,9
UT,Mount Carmel,9
PA,Wilcox,9
NJ,Township Of Washington,9
UT,Fruitland,9
OH,Diamond,9
CO,Ouray,9
VT,Chester,9
IL,Park City,9
OH,Mechanicsburg,9
PA,Bangor,9
WA,Tumwater,9
NM,Alamogordo,9
WI,Fort Atkinson,9
MD,Savage,9
TX,Keller,9
VA,Fort Myer,9
TX,Edcouch,9
CO,La Salle,9
CO,Clifton,9
PA,Osceola Mills,9
NM,Lovington,9
MI,Spring Arbor,9
CA,O Neals,9
WI,Hammond,9
MD,Hydes,9
FL,Seville,9
PA,East Mc Keesport,9
NY,Sloansville,9
MI,Otsego,9
PA,Cranberry,9
NC,Farmville,9
WY,Kaycee,9
IL,Onarga,9
CA,Blue Jay,9
IN,Loogootee,9
PA,Hollsopple,9
VA,Zuni,9
FL,Keystone Heights,9
FL,Fern Park,9
CA,Oregon House,9
TX,College Station,9
NJ,New Milford,9
TX,Granbury,9
CA,Yermo,9
GA,Junction City,9
IN,Larwill,9
AL,Steele,9
NY,Napanoch,9
MI,Whitehall,9
CA,Independence,9
PA,Saylorsburg,9
VA,Woodlawn,9
OK,Muskogee,9
NH,Center Barnstead,9
PA,Rochester,9
VT,Winooski,9
AL,Flat Rock,9
OH,Bellefontaine,9
TX,Canton,9
WV,Williamstown,9
NJ,West Creek,9
VA,Cedar Bluff,9
CA,Caspar,9
AL,Cecil,9
AL,Vincent,9
TN,Unicoi,9
VA,Parksley,9
TX,Kaufman,9
IL,Wayne,9
AL,Brantley,9
TX,Denison,9
CA,Redway,9
IN,Nashville,9
OH,Sullivan,9
CT,Salem,9
WA,Fife,9
NH,Alstead,9
MI,Interlochen,9
NE,Fort Calhoun,9
ME,Belfast,9
NY,Granite Springs,9
PA,Glenolden,9
VA,Surry,9
NJ,Maplewood,9
KY,Louisville Central,9
GA,Fort Stewart,9
MN,Lonsdale,9
IL,Franklin Grove,9
PA,Neville,9
CO,Granada,9
MN,Hawick,9
WY,Chugwater,9
NH,Litchfield,9
CO,Wray,9
IL,Prospect Heights,9
RI,Foster,9
AL,Oakman,9
IN,Waynetown,9
NY,Woodstock,9
IL,Vandalia,9
NJ,Old Tappan,9
AZ,Eagar,9
AZ,Clarkdale,9
PA,Ellwood City,9
NY,Vernon Center,9
CO,Hudson,9
MI,Chesterfield,9
MN,Hanley Falls,9
FL,Avalon-Mulat,9
DE,Selbyville,9
IN,Ligonier,9
PA,Westover,9
MN,Claremont,9
FL,Shalimar,9
NY,Laurelton,9
NY,Corning,9
NJ,Long Branch,9
PA,Coal Center,9
PA,Bartonsville,9
NY,Cutchogue,9
NV,Wadsworth,9
OH,Centerburg,9
OH,Sabina,9
NJ,South River,9
NY,Greenport,9
NJ,Lincoln Park,9
NY,Jordan,9
AL,Paint Rock,9
FL,Fort Meade,9
TX,Bulverde,9
GA,Roberta,9
FL,Center Hill,9
VT,Fair Haven,9
NM,Hurley,9
ND,Fargo,9
MA,Orleans,9
MA,Clinton,9
TX,Colleyville,9
MN,Good Thunder,9
CO,Craig,9
GA,Clermont,9
TX,Alleyton,9
CA,Manchester,9
MD,Tuscarora,9
AL,Slocomb,9
IN,Chalmers,9
IN,Newburgh,9
TX,Goliad,9
NV,Amargosa Valley,9
DE,Milton,9
IL,Oakwood,9
OH,Deerfield,9
MN,Nevis,9
ME,Plymouth,9
PA,Dornsife,9
OH,Farmersville,9
AL,Adamsville,9
WI,Brillion,9
MI,Bath,9
OK,Hinton,9
WA,Grapeview,9
OH,Waldo,9
CA,Bass Lake,9
AL,Holly Pond,9
PA,Walnutport,9
AR,Morrilton,9
NJ,Westfield,9
MD,Glenn Dale,9
NY,Blue Point,9
NY,Bath,9
MI,Sault Sainte Marie,9
PA,Glenmoore,9
AR,White Hall,9
AZ,Bowie,9
NC,Southport,9
TN,Gatlinburg,9
VA,Penhook,9
IL,El Paso,9
IA,Maquoketa,9
NY,Coeymans Hollow,9
LA,Plaquemine,9
NY,Centerport,9
AL,Clio,9
NY,Milton,9
OR,Mckenzie Bridge,9
NJ,Kenvil,9
MA,Russell,9
MN,Plainview,9
NC,Gold Hill,9
PA,New Tripoli,9
WI,Juneau,9
PA,Brookhaven,9
NH,Richmond,9
GA,Byromville,9
MS,Columbus,9
VA,Palmyra,9
NH,Springfield,9
SC,Livingston,9
AL,Tyler,9
AZ,Sells,9
NY,Champlain,9
NJ,Clayton,9
VA,Exmore,9
GA,Guyton,9
CO,Las Animas,9
MN,Hermantown,9
CA,Playa del Rey,9
NC,Spring Hope,9
MI,Gobles,9
TX,Brownsville,9
IL,Spring Valley,9
IA,Monticello,9
VA,New Canton,9
IN,Holton,9
SD,Sioux Falls,9
WY,Douglas,9
VA,Drewryville,9
MI,Owosso,9
NY,Stillwater,9
MI,Fruitport,9
CT,New Fairfield,9
TX,Smithville,9
OK,Inola,9
MN,Plato,9
IA,Grand Junction,9
MN,Kellogg,9
CO,Florissant,9
TN,Russellville,9
KY,Berea,9
IL,Paxton,9
CO,Dolores,9
CT,Ledyard,9
OH,Somerset,9
MN,Hoffman,9
ID,Elk City,9
AR,Hensley,9
CA,Harmony,9
CA,Big Bar,9
NC,Faison,9
IA,Rock Rapids,9
LA,Convent,9
CA,Dunlap,9
MD,Westover,9
VA,Charlotte Court House,9
CO,Whitewater,9
PA,Galeton,9
AL,Jack,9
TX,Killeen,9
PA,Davidsville,9
PA,Beaver Springs,9
UT,Fayette,9
NJ,Leonardo,9
UT,Centerfield,9
State,City,City_Count
DE,Dagsboro,8
CT,Monroe,8
NY,Rock Hill,8
NY,West Seneca,8
TX,Livingston,8
MO,Glencoe,8
ME,Island Falls,8
IN,New Carlisle,8
OH,Windham,8
MI,Hope,8
GA,Blairsville,8
MN,Elysian,8
IL,Brimfield,8
MN,Waite Park,8
PA,Cyclone,8
TX,San Angelo,8
PA,Reynoldsville,8
CT,Andover,8
NY,Coxsackie,8
PA,Cochranton,8
MD,Rawlings,8
PA,Belleville,8
LA,Tallulah,8
CO,Meeker,8
MO,Fulton,8
IA,Hudson,8
NY,Roscoe,8
GA,Vidalia,8
NM,Truth or Consequences,8
PA,Fairmount City,8
NJ,Pine Hill,8
PA,Ashville,8
TX,Adkins,8
UT,Plymouth,8
AL,Buhl,8
PA,Sharon Hill,8
AZ,Sahuarita,8
MS,Bogue Chitto,8
IN,Guilford,8
NY,Oxford,8
NY,Castle Creek,8
NY,Marcellus,8
FL,Boca Grande,8
FL,Sidell,8
MO,Clayton,8
VT,Saint Albans,8
PA,New Brighton,8
MI,Riga,8
PA,Patton,8
NY,Waverly,8
MI,Bellevue,8
TN,Oliver Springs,8
PA,Lake Lynn,8
VA,Dahlgren,8
OH,Centerville,8
OH,South Lebanon,8
IA,Oakland,8
VT,Milton,8
CO,Julesburg,8
FL,Bryceville,8
AL,Center Point,8
NY,Middle Grove,8
TX,Harwood,8
MN,Eagle Bend,8
CA,Bayside,8
MN,Truman,8
VA,Rapidan,8
PA,Orrtanna,8
IN,Greendale,8
MI,Scottville,8
TN,Georgetown,8
PA,Tamaqua,8
WV,Burnsville,8
TX,Dryden,8
NE,Columbus,8
MS,Pickens,8
TN,Shelbyville,8
IL,North Pekin,8
VA,Kilmarnock,8
MI,Frankenmuth,8
MD,Glen Arm,8
VA,Dry Fork,8
GA,Glennville,8
AR,El Dorado,8
GA,Mc Rae Helena,8
MN,Young America,8
IL,Dalzell,8
OH,Scio,8
NJ,West Collingswood,8
OR,Cheshire,8
MO,Missouri River,8
NC,Township 1 Charlotte,8
NC,Stokesdale,8
OK,Marietta,8
AZ,Morenci,8
WI,Ashland,8
CT,Centerbrook,8
MI,Chassell,8
NY,Angola,8
MI,Boyne Falls,8
IL,Bourbonnais,8
ME,Howland,8
VA,Rileyville,8
NJ,Oradell,8
NC,Madison,8
MO,Bethany,8
GA,Rising Fawn,8
MN,Vesta,8
NJ,Edgewater,8
AR,Plumerville,8
TX,Streetman,8
SC,Lane,8
PA,Dalmatia,8
GA,Cave Spring,8
VA,Manquin,8
FL,North Westside,8
PA,Jamison,8
MA,Dennis,8
NJ,Frenchtown,8
NJ,Pompton Lakes,8
CA,Whitethorn,8
WA,Pullman,8
MA,Devens,8
GA,Hazlehurst,8
CA,Ragged Point,8
NC,Seven Springs,8
WA,Thornton,8
OH,Gahanna,8
FL,Belle Isle,8
RI,Riverside,8
MI,Rives Junction,8
MI,Houghton Lake,8
FL,Belleair Beach,8
MI,Leroy,8
TN,Tullahoma,8
FL,Anthony,8
NE,Doniphan,8
OH,Canfield,8
TX,Lorena,8
OH,Cecil,8
CO,Iliff,8
OH,Fostoria,8
PA,Cochranville,8
TX,Mckinney,8
NY,Delhi,8
KY,Louisville South,8
NH,Chester,8
CO,Monte Vista,8
VA,Rhoadesville,8
NY,Clifton Springs,8
CA,Weldon,8
NY,Marlboro,8
MN,Tracy,8
GA,Pearson,8
MN,Bagley,8
NY,Dansville,8
IA,Atkins,8
NH,Brookline,8
GA,Millen,8
SC,Mount Carmel,8
IN,Wolcottville,8
CO,Stoneham,8
NV,Round Mountain,8
CO,Eads,8
MD,California,8
TX,Magnolia,8
MA,Leicester,8
WI,Arkdale,8
CA,Downieville,8
CA,Chualar,8
FL,Matlacha,8
ID,Riggins,8
TX,Danbury,8
OH,Hinckley,8
OH,Mc Clure,8
WI,Iola,8
NE,Aurora,8
WI,Marathon,8
CO,Cortez,8
OH,Rootstown,8
KS,Tonganoxie,8
MN,Bena,8
IL,Richview,8
MS,Oakland,8
TX,Universal City,8
MN,Blackduck,8
IN,Liberty,8
KS,Reading,8
MD,Pylesville,8
PA,Salisbury,8
IL,Beecher,8
WA,Greenbank,8
ID,Fruitland,8
CA,Rancho Palos Verdes,8
CO,Winter Park,8
OK,Lindsay,8
CA,Oak Run,8
CT,Union,8
MD,Poolesville,8
IL,Ringwood,8
NE,Seward,8
PA,Port Allegany,8
GA,Marshallville,8
WI,Eagle River,8
ID,Irwin,8
MT,Clancy,8
IN,Lagrange,8
TN,Spring City,8
IA,Chester,8
PA,New Hope,8
GA,Sparta,8
AZ,Petrified Forest Natl Pk,8
CA,Hat Creek,8
CA,Cantua Creek,8
PA,Ambridge,8
PA,Mount Pocono,8
CO,Manzanola,8
MN,Browerville,8
OH,Apple Creek,8
IA,Modale,8
CT,Warren,8
PA,Connellsville,8
AZ,Roosevelt,8
TN,Dayton,8
MA,Easthampton,8
LA,Gray,8
NY,Mc Graw,8
VA,Sutherlin,8
WI,Pardeeville,8
ME,Hallowell,8
MI,Three Oaks,8
TX,Plains,8
MA,Florence,8
NY,Sherrill,8
FL,Central Volusia,8
NC,Spring Lake,8
NJ,Westampton,8
MD,White Plains,8
IL,Buncombe,8
NC,Nebo,8
OH,Homerville,8
TN,Nolensville,8
NY,Springville,8
NY,South Setauket,8
RI,Coventry,8
ME,Casco,8
CA,Glenhaven,8
AL,Irondale,8
NY,Port Byron,8
LA,Pearl River,8
CT,Goshen,8
TX,San Elizario,8
MA,Shirley,8
NC,Catawba,8
IA,Burlington,8
TX,Elm Mott,8
LA,Bethany,8
MT,Whitehall,8
IA,Manly,8
PA,Millville,8
MA,Hudson,8
CA,Macdoel,8
PA,Lincoln University,8
GA,Cairo,8
MA,Holliston,8
CO,Pagosa Springs,8
VA,Maurertown,8
CA,Dobbins,8
PA,Emporium,8
VA,Saint Stephens Church,8
WA,Cathlamet,8
PA,Beaver,8
CA,Thermal,8
IA,Early,8
MI,Tawas City,8
OH,Forest,8
PA,Rockwood,8
VA,Spencer,8
TN,Atoka,8
CA,Raymond,8
NH,Deerfield,8
UT,Peoa,8
AL,Lawley,8
GA,Milner,8
NM,Rio Rancho,8
PA,Rebersburg,8
NJ,Lake Hiawatha,8
OH,Uhrichsville,8
PA,Unityville,8
NH,Errol,8
MA,Erving,8
PA,New Bethlehem,8
WY,Buffalo,8
ME,Dedham,8
NY,Wheatley Heights,8
VA,Baskerville,8
TX,Splendora,8
NJ,Mantua,8
MT,Divide,8
PA,Gallitzin,8
WV,Brandywine,8
NC,La Grange,8
NY,Franklinville,8
NY,Sandy Creek,8
MI,Buchanan,8
CA,Bodfish,8
IL,Union,8
NJ,Ringwood,8
CO,Hot Sulphur Springs,8
MN,New Richland,8
CA,Amboy,8
WV,Rockport,8
MD,Highland,8
VA,Clover,8
GA,Haddock,8
NY,Oriskany Falls,8
VA,Hot Springs,8
ID,Buhl,8
WI,Tigerton,8
MD,Indian Head,8
IN,Russiaville,8
TX,Milford,8
CA,Imperial Beach,8
OH,Upper Sandusky,8
NY,Wellsville,8
MN,Mabel,8
IL,Ina,8
NC,Vale,8
GA,Montezuma,8
